100 4.6e-05
200 0.00015
300 0.000338
400 0.000602
500 0.001503
600 0.002116
700 0.003943
800 0.005191
900 0.002977
1000 0.003056
1100 0.005311
1200 0.003432
1300 0.003736
1400 0.004063
1500 0.004608
1600 0.005227
1700 0.006414
1800 0.006937
1900 0.007795
2000 0.008257
2100 0.009872
2200 0.0107
2300 0.012186
2400 0.017673
2500 0.022338
2600 0.014827
2700 0.015228
2800 0.016861
2900 0.018152
3000 0.019232
3100 0.020355
3200 0.022008
3300 0.025187
3400 0.024901
3500 0.026642
3600 0.029448
3700 0.031037
3800 0.032285
3900 0.030945
4000 0.034016
4100 0.036903
4200 0.040145
4300 0.041359
4400 0.043631
4500 0.042273
4600 0.050747
4700 0.050092
4800 0.048454
4900 0.05046
5000 0.054229
5100 0.054055
5200 0.065085
5300 0.057999
5400 0.061671
5500 0.07468
5600 0.066805
5700 0.073715
5800 0.068779
5900 0.071326
6000 0.076373
6100 0.076928
6200 0.079522
6300 0.083684
6400 0.085667
6500 0.090335
6600 0.091049
6700 0.096176
6800 0.097633
6900 0.107301
7000 0.103807
7100 0.106614
7200 0.108332
7300 0.11462
7400 0.117111
7500 0.125992
7600 0.122391
7700 0.129095
7800 0.128237
7900 0.131273
8000 0.136341
8100 0.134376
8200 0.141634
8300 0.142969
8400 0.149835
8500 0.147852
8600 0.159262
8700 0.155783
8800 0.164622
8900 0.161909
9000 0.171863
9100 0.169434
9200 0.175698
9300 0.180005
9400 0.188173
9500 0.190059
9600 0.194925
9700 0.191475
9800 0.200585
9900 0.203338
10000 0.207117
10100 0.211486
10200 0.213697
10300 0.218107
10400 0.222159
10500 0.227786
10600 0.231215
10700 0.234948
10800 0.239942
10900 0.244587
11000 0.256052
11100 0.254291
11200 0.264372
11300 0.26838
11400 0.26687
11500 0.284868
11600 0.281002
11700 0.282704
11800 0.294136
11900 0.29529
12000 0.29857
12100 0.297909
12200 0.311923
12300 0.311817
12400 0.314584
12500 0.32472
12600 0.327039
12700 0.330672
12800 0.343109
12900 0.345733
13000 0.34779
13100 0.352694
13200 0.369821
13300 0.365887
13400 0.365718
13500 0.377543
13600 0.389051
13700 0.386063
13800 0.391747
13900 0.397694
14000 0.404168
14100 0.416028
14200 0.41631
14300 0.423865
14400 0.433975
14500 0.450546
14600 0.441211
14700 0.45163
14800 0.457775
14900 0.455554
15000 0.465651
15100 0.467396
15200 0.475302
15300 0.483312
15400 0.486757
15500 0.4965
15600 0.504639
15700 0.506397
15800 0.514866
15900 0.538775
16000 0.5455
16100 0.561503
16200 0.578909
16300 0.552153
16400 0.576536
16500 0.570763
16600 0.584724
16700 0.591081
16800 0.585751
16900 0.607386
17000 0.599368
17100 0.611584
17200 0.619475
17300 0.619238
17400 0.646781
17500 0.657666
17600 0.676452
17700 0.685204
17800 0.699401
17900 0.698859
18000 0.80983
18100 0.72766
18200 0.721608
18300 0.727935
18400 0.744619
18500 0.744097
18600 0.749307
18700 0.748368
18800 0.76656
18900 0.781198
19000 0.782439
19100 0.77028
19200 0.867276
19300 0.806423
19400 0.827286
19500 0.842019
19600 0.832122
19700 1.06712
19800 0.851245
19900 0.857062
20000 0.857875
20100 0.877165
20200 0.8768
20300 0.885636
20400 0.907594
20500 0.908343
20600 0.89785
20700 0.912544
20800 0.931435
20900 0.949938
21000 0.937795
21100 0.94481
21200 1.01457
21300 0.987785
21400 1.02672
21500 1.02037
21600 0.997573
21700 1.02707
21800 1.039
21900 1.03394
22000 1.03448
22100 1.0478
22200 1.06268
22300 1.11642
22400 1.123
22500 1.09423
22600 1.10233
22700 1.10853
22800 1.09666
22900 1.14095
23000 1.09707
23100 1.08466
23200 1.1708
23300 1.19475
23400 1.52409
23500 1.24376
23600 1.22874
23700 1.22735
23800 1.24582
23900 1.29163
24000 1.28342
24100 1.28954
24200 1.29883
24300 1.30363
24400 1.29613
24500 1.31359
24600 1.33494
24700 1.34707
24800 1.34701
24900 1.35053
25000 1.35393
25100 1.39175
25200 1.38811
25300 1.38917
25400 1.40012
25500 1.44054
25600 1.42305
25700 1.45385
25800 1.47549
25900 1.4715
26000 1.47529
26100 1.50861
26200 1.49894
26300 1.5004
26400 1.52581
26500 1.55258
26600 1.55034
26700 1.56523
26800 1.57913
26900 1.58302
27000 1.58254
27100 1.60249
27200 1.62647
27300 1.63228
27400 1.64454
27500 1.64953
27600 1.66077
27700 1.67545
27800 1.69619
27900 1.71928
28000 1.75189
28100 1.73342
28200 1.73566
28300 1.78723
28400 1.74788
28500 1.81827
28600 1.80615
28700 1.8334
28800 1.80366
28900 1.83192
29000 1.8395
29100 1.95113
29200 1.90379
29300 1.86976
29400 1.87392
29500 1.9512
29600 1.91456
29700 1.91884
29800 1.92071
29900 1.94352
30000 1.96013
